reporting_year,reporting_entity,facility_name,row_type,state,grid_connected,grid,primary_fuel,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,jv_double_counted,important_notes
2016-17,NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Corporate Total,C,,,,,27720747.0,7700208.0,10820998.0,148389.0,10969387,,False,
2016-17,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,F,NSW,On,NEM,Wind,1704291.0,473414.0,,453.0,453,,False,
2016-17,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,Corporate Total,C,,,,,1704291.0,473414.0,,453.0,453,,False,
2016-17,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,On,SWIS,Gas,7774909.0,2159697.0,845847.0,260.0,846107,0.39,False,
2016-17,NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,,,,,7774909.0,2159697.0,845847.0,260.0,846107,,False,
2016-17,NRG VICTORIA 1 PTY LTD,Gladstone Power Station,F,QLD,On,NEM,Black Coal,23985396.0,6662610.0,6393361.0,49533.0,6442894,0.96,False,
2016-17,NRG VICTORIA 1 PTY LTD,Corporate Total,C,,,,,23985396.0,6662610.0,6393361.0,49533.0,6442894,,False,
2016-17,ONSLOW ELECTRIC POWER PTY LTD,Onslow Power Station,F,WA,Off,Off-grid,Gas,47816.0,13282.0,7615.0,,7615,0.57,False,
2016-17,ONSLOW ELECTRIC POWER PTY LTD,Corporate Total,C,,,,,47816.0,13282.0,7615.0,,7615,,False,
2016-17,ORIGIN ENERGY LIMITED,Australand,F,NSW,On,NEM,Gas,4469.0,1241.0,738.0,52.0,790,0.59,False,
2016-17,ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,On,NEM,Solar,1589.0,441.0,,2.0,2,,False,
2016-17,ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,On,NEM,Solar,1776.0,493.0,,3.0,3,,False,
2016-17,ORIGIN ENERGY LIMITED,Blackmores,F,NSW,On,NEM,Gas,4564.0,1268.0,916.0,53.0,969,0.72,False,
2016-17,ORIGIN ENERGY LIMITED,Bond,F,NSW,On,NEM,Gas,3566.0,991.0,556.0,42.0,598,0.56,False,
2016-17,ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,On,NEM,Gas,3168.0,880.0,472.0,37.0,509,0.54,False,
2016-17,ORIGIN ENERGY LIMITED,Cullerin Wind Farm,F,NSW,On,NEM,Wind,16723.0,4645.0,8.0,2.0,10,0.0,False,
2016-17,ORIGIN ENERGY LIMITED,Dandenong,F,VIC,On,NEM,Gas,10577.0,2938.0,1801.0,183.0,1984,0.61,False,
2016-17,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,On,NEM,Gas,12034608.0,3342947.0,1389019.0,8731.0,1397750,0.42,False,
2016-17,ORIGIN ENERGY LIMITED,Drapac,F,VIC,On,NEM,Gas,2386.0,663.0,423.0,36.0,459,0.64,False,
2016-17,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,On,NEM,Black Coal,53976488.0,14993469.0,12895988.0,22981.0,12918969,0.86,False,
2016-17,ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,On,NEM,Gas,7923.0,2201.0,1228.0,120.0,1348,0.56,False,
2016-17,ORIGIN ENERGY LIMITED,Kent Street,F,NSW,On,NEM,Gas,12601.0,3500.0,1736.0,147.0,1883,0.5,False,
2016-17,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,On,NEM,Gas,2395.0,665.0,404.0,36.0,440,0.61,False,
2016-17,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,On,NEM,Gas,760128.0,211147.0,109849.0,433.0,110282,0.52,False,
2016-17,ORIGIN ENERGY LIMITED,Mirvac,F,NSW,On,NEM,Gas,15564.0,4323.0,2379.0,182.0,2561,0.55,False,
2016-17,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,On,NEM,Gas,3970503.0,1102918.0,609582.0,5285.0,614867,0.55,False,
2016-17,ORIGIN ENERGY LIMITED,Mount,F,NSW,On,NEM,Gas,6896.0,1916.0,1074.0,80.0,1154,0.56,False,
2016-17,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,On,NEM,Kerosene,264268.0,73408.0,70868.0,3840.0,74708,0.97,False,
2016-17,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,On,NEM,Gas,950501.0,264028.0,172014.0,1582.0,173596,0.65,False,
2016-17,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,On,NEM,Gas,150261.0,41739.0,27146.0,883.0,28029,0.65,False,
2016-17,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,On,NEM,Hydro,421872.0,117187.0,2.0,124407.0,124409,0.0,False,
2016-17,ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,On,NEM,Gas,5244.0,1457.0,849.0,61.0,910,0.58,False,
2016-17,ORIGIN ENERGY LIMITED,University of NSW,F,NSW,On,NEM,Gas,8388.0,2330.0,1458.0,98.0,1556,0.63,False,
2016-17,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,On,NEM,Gas,2291037.0,636399.0,388201.0,5306.0,393507,0.61,False,
2016-17,ORIGIN ENERGY LIMITED,Corporate Total,C,,,,,74927495.0,20813193.0,15676711.0,174582.0,15851293,,False,
2016-17,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,On,NEM,Black Coal,19596920.0,5443589.0,4895015.0,24167.0,4919182,0.9,True,"Please note that in some circumstances Joint Venture partners are required to report a full amount for each facility they have in a Joint Venture. This results in that facility appearing twice. The identified Joint Venture participants have each included the same data for the Callide C Power Station in their NGER reports. This is because neither participant had the greatest ability to introduce and implement the operating and environmental policies in relation to the facility, and a nomination of operational control has not been made."
2016-17,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,On,NEM,Black Coal,23790805.0,6608557.0,5409970.0,3039.0,5413009,0.82,False,
2016-17,OZGEN HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,,,,,43387725.0,12052146.0,10304985.0,27206.0,10332191,,False,
2016-17,PELICAN POINT POWER LIMITED,Pelican Point Power Station,F,SA,On,NEM,Gas,4354648.0,1209624.0,492834.0,4777.0,497611,0.41,False,
2016-17,PELICAN POINT POWER LIMITED,Corporate Total,C,,,,,4354648.0,1209624.0,492834.0,4777.0,497611,,False,
2016-17,PERTH ENERGY PTY LTD,Kwinana Swift Power Station,F,WA,On,SWIS,Gas,207676.0,57688.0,33597.0,651.0,34248,0.58,False,
2016-17,PERTH ENERGY PTY LTD,Merredin Energy Power Station,F,WA,On,SWIS,Gas,1591.0,442.0,473.0,524.0,997,1.07,False,
2016-17,PERTH ENERGY PTY LTD,Corporate Total,C,,,,,209267.0,58130.0,34070.0,1175.0,35245,,False,
2016-17,PILBARA IRON PTY LTD,Paraburdoo Power Station,F,WA,On,NWIS,Gas,1963896.0,545527.0,288580.0,,288580,0.53,False,
2016-17,PILBARA IRON PTY LTD,West Angelas Power Station,F,WA,On,NWIS,Gas,1368795.0,380221.0,205655.0,,205655,0.54,False,
2016-17,PILBARA IRON PTY LTD,Yurralyi Maya Power Station,F,WA,On,NWIS,Gas,2722389.0,756219.0,414906.0,,414906,0.55,False,
2016-17,PILBARA IRON PTY LTD,Corporate Total,C,,,,,6055080.0,1681967.0,909141.0,,909141,,False,
2016-17,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,On,NEM,Gas,606688.0,168524.0,93507.0,885.0,94392,0.55,False,
2016-17,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,On,NEM,Coal Seam Methane,2339088.0,649747.0,380305.0,1746.0,382051,0.59,False,
2016-17,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,Off,Off-grid,Gas,673735.0,187149.0,159852.0,,159852,0.85,False,
2016-17,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,On,NWIS,Gas,1731988.0,481108.0,375138.0,,375138,0.78,False,
2016-17,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,On,SWIS,Gas,181385.0,50385.0,30110.0,839.0,30949,0.6,False,
2016-17,PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,,,,,5532884.0,1536912.0,1038912.0,3470.0,1042382,,False,
2016-17,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,Off,Off-grid,Diesel,6644.0,1846.0,1191.0,,1191,0.65,False,
2016-17,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,Off,Off-grid,Diesel,973.0,270.0,256.0,,256,0.95,False,
2016-17,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,Off,Off-grid,Diesel,12042.0,3345.0,2373.0,,2373,0.71,False,
2016-17,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,Off,Off-grid,Diesel,2732.0,759.0,604.0,,604,0.8,False,
2016-17,POWER AND WATER CORPORATION,Aputula (Finke),F,NT,Off,Off-grid,Diesel,3616.0,1004.0,720.0,,720,0.72,False,
2016-17,POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,Off,Off-grid,Diesel,3880.0,1078.0,757.0,,757,0.7,False,
2016-17,POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,Off,Off-grid,Diesel,3124.0,868.0,649.0,,649,0.75,False,
2016-17,POWER AND WATER CORPORATION,Borroloola Generation,F,NT,Off,Off-grid,Diesel,22837.0,6344.0,4358.0,,4358,0.69,False,
2016-17,POWER AND WATER CORPORATION,Bulla Camp,F,NT,Off,Off-grid,Diesel,1521.0,423.0,398.0,,398,0.94,False,
2016-17,POWER AND WATER CORPORATION,Bulman,F,NT,Off,Off-grid,Diesel,4397.0,1221.0,934.0,,934,0.76,False,
2016-17,POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,Off,Off-grid,Diesel,3758.0,1044.0,792.0,,792,0.76,False,
2016-17,POWER AND WATER CORPORATION,Elliot Generation,F,NT,Off,Off-grid,Gas,9731.0,2703.0,1927.0,,1927,0.71,False,
2016-17,POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,Off,Off-grid,Diesel,1971.0,548.0,435.0,,435,0.79,False,
2016-17,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,Off,Off-grid,Diesel,2460.0,683.0,579.0,,579,0.85,False,
2016-17,POWER AND WATER CORPORATION,Eva Valley,F,NT,Off,Off-grid,Diesel,1287.0,358.0,316.0,,316,0.88,False,
2016-17,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,Off,Off-grid,Diesel,25276.0,7021.0,4994.0,,4994,0.71,False,
2016-17,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,Off,Off-grid,Diesel,10460.0,2906.0,2107.0,,2107,0.73,False,
2016-17,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,Off,Off-grid,Diesel,17934.0,4982.0,3557.0,,3557,0.71,False,
2016-17,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,Off,Off-grid,Diesel,2613.0,726.0,579.0,,579,0.8,False,
2016-17,POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,Off,Off-grid,Diesel,1052.0,292.0,243.0,,243,0.83,False,
2016-17,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,Off,Off-grid,Diesel,2088.0,580.0,457.0,,457,0.79,False,
2016-17,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,Off,Off-grid,Diesel,10820.0,3006.0,1727.0,,1727,0.57,False,
2016-17,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,Off,Off-grid,Diesel,5227.0,1452.0,1042.0,,1042,0.72,False,
2016-17,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,Off,Off-grid,Diesel,10601.0,2945.0,2112.0,,2112,0.72,False,
2016-17,POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,Off,Off-grid,Diesel,3361.0,934.0,685.0,,685,0.73,False,
2016-17,POWER AND WATER CORPORATION,Maningrida,F,NT,Off,Off-grid,Diesel,32108.0,8919.0,5945.0,,5945,0.67,False,
2016-17,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,Off,Off-grid,Diesel,7535.0,2093.0,1583.0,,1583,0.76,False,
2016-17,POWER AND WATER CORPORATION,Milingimbi,F,NT,Off,Off-grid,Diesel,13208.0,3669.0,2724.0,,2724,0.74,False,
2016-17,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,Off,Off-grid,Diesel,3398.0,944.0,690.0,,690,0.73,False,
2016-17,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,Off,Off-grid,Diesel,4646.0,1291.0,989.0,,989,0.77,False,
2016-17,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,Off,Off-grid,Diesel,8125.0,2257.0,1652.0,,1652,0.73,False,
2016-17,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,Off,Off-grid,Diesel,11173.0,3104.0,2178.0,,2178,0.7,False,
2016-17,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,Off,Off-grid,Diesel,23428.0,6508.0,4766.0,,4766,0.73,False,
2016-17,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,Off,Off-grid,Diesel,16463.0,4573.0,3306.0,,3306,0.72,False,
2016-17,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,Off,Off-grid,Diesel,10912.0,3031.0,2134.0,,2134,0.7,False,
2016-17,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,Off,Off-grid,Diesel,3525.0,979.0,687.0,,687,0.7,False,
2016-17,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,Off,Off-grid,Diesel,3462.0,962.0,679.0,,679,0.71,False,
2016-17,POWER AND WATER CORPORATION,Palumpa,F,NT,Off,Off-grid,Diesel,5511.0,1531.0,1072.0,,1072,0.7,False,
2016-17,POWER AND WATER CORPORATION,Papunya,F,NT,Off,Off-grid,Diesel,6784.0,1884.0,1359.0,,1359,0.72,False,
2016-17,POWER AND WATER CORPORATION,Peppimenarti,F,NT,Off,Off-grid,Diesel,4349.0,1208.0,873.0,,873,0.72,False,
2016-17,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,Off,Off-grid,Diesel,1779.0,494.0,384.0,,384,0.78,False,
2016-17,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,Off,Off-grid,Diesel,7236.0,2010.0,1611.0,,1611,0.8,False,
2016-17,POWER AND WATER CORPORATION,Ramingining,F,NT,Off,Off-grid,Diesel,11618.0,3227.0,2173.0,,2173,0.67,False,
2016-17,POWER AND WATER CORPORATION,Robinson River,F,NT,Off,Off-grid,Diesel,3819.0,1061.0,787.0,,787,0.74,False,
2016-17,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,Off,Off-grid,Diesel,1169.0,325.0,286.0,,286,0.88,False,
2016-17,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,Off,Off-grid,Diesel,8793.0,2443.0,1588.0,,1588,0.65,False,
2016-17,POWER AND WATER CORPORATION,Timber Creek,F,NT,Off,Off-grid,Diesel,10380.0,2883.0,2072.0,,2072,0.72,False,
2016-17,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,Off,Off-grid,Diesel,4005.0,1113.0,765.0,,765,0.69,False,
2016-17,POWER AND WATER CORPORATION,Umbakumba,F,NT,Off,Off-grid,Diesel,9472.0,2631.0,2021.0,,2021,0.77,False,
2016-17,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,Off,Off-grid,Gas,33912.0,9420.0,6064.0,,6064,0.64,False,
2016-17,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,Off,Off-grid,Diesel,6320.0,1756.0,1278.0,,1278,0.73,False,
2016-17,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,Off,Off-grid,Diesel,6823.0,1895.0,1300.0,,1300,0.69,False,
2016-17,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,Off,Off-grid,Diesel,1053.0,293.0,256.0,,256,0.88,False,
2016-17,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,Off,Off-grid,Diesel,3195.0,888.0,633.0,,633,0.71,False,
2016-17,POWER AND WATER CORPORATION,Yarralin,F,NT,Off,Off-grid,Diesel,4951.0,1375.0,985.0,,985,0.72,False,
2016-17,POWER AND WATER CORPORATION,Yuendumu,F,NT,Off,Off-grid,Diesel,18637.0,5177.0,3576.0,,3576,0.69,False,
2016-17,POWER AND WATER CORPORATION,Corporate Total,C,,,,,458194.0,127276.0,90208.0,,90208,,False,
2016-17,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,On,DKIS,Gas,3742098.0,1039472.0,612232.0,,612232,0.59,False,
2016-17,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,On,DKIS,Gas,87456.0,24293.0,17816.0,,17816,0.73,False,
2016-17,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Off,Off-grid,Solar,3146.0,874.0,699.0,,699,0.8,False,
2016-17,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Off,Off-grid,Gas,306838.0,85233.0,50040.0,,50040,0.59,False,
2016-17,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,Off,Off-grid,Gas,409961.0,113878.0,83638.0,,83638,0.73,False,
2016-17,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,Off,Off-grid,Gas,105849.0,29403.0,21094.0,,21094,0.72,False,
2016-17,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,On,DKIS,Gas,1368227.0,380063.0,220184.0,,220184,0.58,False,
2016-17,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,Off,Off-grid,Gas,71586.0,19885.0,13173.0,,13173,0.66,False,
2016-17,POWER GENERATION CORPORATION,Corporate Total,C,,,,,6095161.0,1693100.0,1018876.0,,1018876,,False,
2016-17,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,On,NEM,Biofuel,65844.0,18290.0,27834.0,12443.0,40277,1.52,False,
2016-17,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Corporate Total,C,,,,,65844.0,18290.0,27834.0,12443.0,40277,,False,
2016-17,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,On,NEM,Gas,3458848.0,960791.0,387939.0,803.0,388742,0.4,False,
2016-17,QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,,,,,3458848.0,960791.0,387939.0,803.0,388742,,False,
2016-17,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,F,WA,On,SWIS,Gas,387969.0,107769.0,72103.0,2459.0,74562,0.67,False,
2016-17,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,F,SA,On,NEM,Wind,229802.0,63834.0,65.0,52.0,117,0.0,False,
2016-17,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,F,VIC,On,NEM,Wind,178252.0,49514.0,33.0,226.0,259,0.0,False,
2016-17,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,F,QLD,On,NEM,Gas,1888370.0,524547.0,226290.0,3003.0,229293,0.43,False,
2016-17,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,F,QLD,On,NEM,Wind,100175.0,27826.0,28.0,17.0,45,0.0,False,
2016-17,RATCH - AUSTRALIA CORPORATION LIMITED,Corporate Total,C,,,,,2784568.0,773491.0,298519.0,5757.0,304276,,False,
2016-17,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,Off,Off-grid,Gas,148468.0,41241.0,24958.0,0.0,24958,0.61,False,
2016-17,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,Off,Off-grid,Diesel,11365.0,3157.0,2275.0,,2275,0.72,False,
2016-17,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,Off,Off-grid,Diesel,8173.0,2270.0,1524.0,,1524,0.67,False,
2016-17,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,Off,Off-grid,Diesel,892.0,248.0,356.0,0.0,356,1.44,False,
2016-17,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,Off,Off-grid,Diesel,8245.0,2290.0,1193.0,,1193,0.52,False,
2016-17,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,Off,Off-grid,Diesel,8655.0,2404.0,1553.0,,1553,0.65,False,
2016-17,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,Off,Off-grid,Diesel,4009.0,1114.0,616.0,,616,0.55,False,
2016-17,REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,F,WA,Off,Off-grid,Gas,23574.0,6548.0,4378.0,549.0,4927,0.67,False,
2016-17,REGIONAL POWER CORPORATION,South Hedland Temporary Generation Power Station,F,WA,On,NWIS,Gas,210673.0,58520.0,39885.0,,39885,0.68,False,
2016-17,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,Off,Off-grid,Diesel,513.0,143.0,115.0,,115,0.81,False,
2016-17,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,Off,Off-grid,Diesel,5507.0,1530.0,872.0,,872,0.57,False,
2016-17,REGIONAL POWER CORPORATION,Corporate Total,C,,,,,430074.0,119465.0,77725.0,549.0,78274,,False,
2016-17,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,On,NEM,Biofuel,150137.0,41705.0,1632.0,1929.0,3561,0.04,False,
2016-17,RENEWABLE POWER AUSTRALIA LIMITED,Corporate Total,C,,,,,150137.0,41705.0,1632.0,1929.0,3561,,False,
2016-17,SANTOS LIMITED,Wilga Park Power Station,F,NSW,On,NEM,Coal Seam Methane,322671.0,89631.0,49655.0,24.0,49679,0.55,False,
2016-17,SANTOS LIMITED,Corporate Total,C,,,,,322671.0,89631.0,49655.0,24.0,49679,,False,
2016-17,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,2166190.0,601719.0,153.0,155.0,308,0.0,False,
2016-17,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,829195.0,230332.0,75.0,22.0,97,0.0,False,
2016-17,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,959057.0,266405.0,86.0,25.0,111,0.0,False,
2016-17,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,,,,,3954442.0,1098456.0,314.0,202.0,516,,False,
2016-17,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,F,SA,On,NEM,Wind,1500088.0,416691.0,92.0,191.0,283,0.0,False,
2016-17,SNOWTOWN SOUTH WIND FARM PTY. LTD.,Corporate Total,C,,,,,1500088.0,416691.0,92.0,191.0,283,,False,
2016-17,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,On,NEM,Wind,1117532.0,310426.0,121.0,347.0,468,0.0,False,
2016-17,SNOWTOWN WIND FARM PTY LTD,Corporate Total,C,,,,,1117532.0,310426.0,121.0,347.0,468,,False,
2016-17,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,F,SA,On,NEM,Wind,1463729.0,406591.0,104.0,286.0,390,0.0,False,
2016-17,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,Corporate Total,C,,,,,1463729.0,406591.0,104.0,286.0,390,,False,
2016-17,SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,On,NEM,Liquid Fuel,27539.0,7650.0,5267.0,357.0,5624,0.69,False,
2016-17,SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,On,NEM,Gas,50430.0,14008.0,9242.0,6794.0,16036,0.66,False,
2016-17,SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,On,NEM,Gas,286275.0,79521.0,48775.0,3299.0,52074,0.61,False,
2016-17,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,On,NEM,Diesel,64146.0,17818.0,9046.0,375.0,9421,0.51,False,
2016-17,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,On,NEM,Hydro,19655353.0,5459820.0,1521.0,266620.0,268141,0.0,False,
2016-17,SNOWY HYDRO LIMITED,Valley Power,F,VIC,On,NEM,Gas,14794.0,4109.0,3905.0,2982.0,6887,0.95,False,
2016-17,SNOWY HYDRO LIMITED,Corporate Total,C,,,,,20098537.0,5582927.0,77756.0,280427.0,358183,,False,
2016-17,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,On,NEM,Solar,515610.0,143225.0,,615.0,615,,False,
2016-17,SOLAR FARM INVESTMENTS PTY LTD,Corporate Total,C,,,,,515610.0,143225.0,,615.0,615,,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,On,NEM,Wind,457784.0,127162.0,37.0,18.0,55,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,On,NEM,Wind,578619.0,160728.0,55.0,0.0,55,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,On,NEM,Wind,149335.0,41482.0,17.0,,17,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,On,NEM,Hydro,30661.0,8517.0,3.0,,3,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,On,NEM,Hydro,36823.0,10229.0,6.0,,6,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,Off,Off-grid,Hydro,765439.0,212622.0,31.0,29.0,60,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,On,NEM,Wind,1684621.0,467950.0,68.0,,68,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,On,NEM,Wind,1038233.0,288398.0,100.0,,100,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,On,NEM,Hydro,19312.0,5364.0,6.0,,6,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,On,NEM,Hydro,19680.0,5467.0,4.0,,4,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,On,NEM,Wind,312165.0,86713.0,20.0,,20,0.0,False,
2016-17,SPIC PACIFIC ENERGY PTY LTD,Corporate Total,C,,,,,5092672.0,1414631.0,347.0,47.0,394,,False,
2016-17,STANWELL CORPORATION LIMITED,Barron Gorge Power Station,F,QLD,On,NEM,Hydro,459973.0,127770.0,205.0,732.0,937,0.01,False,
