facility_id,financial_year_end,reporting_year,reporting_entity,facility_name,row_type,state,grid_connected,grid,primary_fuel,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,jv_double_counted
403,2021,2020-21,POWER AND WATER CORPORATION,Milingimbi,F,NT,Off,Off-grid,Diesel,14679.0,4077.0,2517.0,0.0,2517,0.62,False
404,2021,2020-21,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,Off,Off-grid,Diesel,3324.0,923.0,560.0,0.0,560,0.61,False
405,2021,2020-21,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,Off,Off-grid,Diesel,4968.0,1380.0,867.0,0.0,867,0.63,False
406,2021,2020-21,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,Off,Off-grid,Diesel,8743.0,2429.0,1608.0,0.0,1608,0.66,False
677,2021,2020-21,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,Off,Off-grid,Solar,12100.0,3361.0,1453.0,0.0,1453,0.43,False
408,2021,2020-21,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,Off,Off-grid,Diesel,27021.0,7506.0,4783.0,0.0,4783,0.64,False
409,2021,2020-21,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,Off,Off-grid,Diesel,17680.0,4911.0,3154.0,0.0,3154,0.64,False
410,2021,2020-21,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,Off,Off-grid,Diesel,10937.0,3038.0,2107.0,0.0,2107,0.69,False
411,2021,2020-21,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,Off,Off-grid,Diesel,4038.0,1122.0,599.0,0.0,599,0.53,False
412,2021,2020-21,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,Off,Off-grid,Diesel,3072.0,853.0,617.0,0.0,617,0.72,False
413,2021,2020-21,POWER AND WATER CORPORATION,Palumpa,F,NT,Off,Off-grid,Diesel,5529.0,1536.0,1065.0,0.0,1065,0.69,False
414,2021,2020-21,POWER AND WATER CORPORATION,Papunya,F,NT,Off,Off-grid,Diesel,7295.0,2026.0,1451.0,0.0,1451,0.72,False
415,2021,2020-21,POWER AND WATER CORPORATION,Peppimenarti,F,NT,Off,Off-grid,Diesel,5147.0,1430.0,991.0,0.0,991,0.69,False
416,2021,2020-21,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,Off,Off-grid,Diesel,1944.0,540.0,436.0,0.0,436,0.81,False
417,2021,2020-21,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,Off,Off-grid,Diesel,7758.0,2155.0,1692.0,0.0,1692,0.79,False
418,2021,2020-21,POWER AND WATER CORPORATION,Ramingining,F,NT,Off,Off-grid,Diesel,13728.0,3813.0,2270.0,0.0,2270,0.6,False
419,2021,2020-21,POWER AND WATER CORPORATION,Robinson River,F,NT,Off,Off-grid,Diesel,4222.0,1173.0,876.0,0.0,876,0.75,False
420,2021,2020-21,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,Off,Off-grid,Diesel,1227.0,341.0,264.0,0.0,264,0.77,False
421,2021,2020-21,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,Off,Off-grid,Diesel,8267.0,2297.0,1695.0,0.0,1695,0.74,False
476,2021,2020-21,POWER AND WATER CORPORATION,Timber Creek,F,NT,Off,Off-grid,Diesel,8926.0,2479.0,1796.0,0.0,1796,0.72,False
423,2021,2020-21,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,Off,Off-grid,Diesel,3921.0,1089.0,562.0,0.0,562,0.52,False
424,2021,2020-21,POWER AND WATER CORPORATION,Umbakumba,F,NT,Off,Off-grid,Diesel,10011.0,2781.0,2090.0,0.0,2090,0.75,False
477,2021,2020-21,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,Off,Off-grid,Gas,34526.0,9591.0,5809.0,0.0,5809,0.61,False
426,2021,2020-21,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,Off,Off-grid,Diesel,6436.0,1788.0,1033.0,0.0,1033,0.58,False
427,2021,2020-21,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,Off,Off-grid,Diesel,7343.0,2040.0,1256.0,0.0,1256,0.62,False
428,2021,2020-21,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,Off,Off-grid,Diesel,1093.0,304.0,234.0,0.0,234,0.77,False
429,2021,2020-21,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,Off,Off-grid,Diesel,3705.0,1029.0,722.0,0.0,722,0.7,False
430,2021,2020-21,POWER AND WATER CORPORATION,Yarralin,F,NT,Off,Off-grid,Diesel,5767.0,1602.0,1113.0,0.0,1113,0.69,False
431,2021,2020-21,POWER AND WATER CORPORATION,Yuendumu,F,NT,Off,Off-grid,Diesel,18411.0,5114.0,3352.0,0.0,3352,0.66,False
291,2021,2020-21,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,On,DKIS,Gas,2626539.0,729594.0,488157.0,0.0,488157,0.67,False
292,2021,2020-21,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,On,DKIS,Gas,81943.0,22762.0,17981.0,0.0,17981,0.79,False
293,2021,2020-21,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Off,Off-grid,Solar,4209.0,1169.0,866.0,0.0,866,0.74,False
294,2021,2020-21,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Off,Off-grid,Gas,447653.0,124348.0,70403.0,0.0,70403,0.57,False
295,2021,2020-21,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,Off,Off-grid,Gas,241600.0,67111.0,48927.0,0.0,48927,0.73,False
296,2021,2020-21,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,Off,Off-grid,Gas,110844.0,30790.0,19239.0,0.0,19239,0.62,False
297,2021,2020-21,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,On,DKIS,Gas,1721689.0,478247.0,277990.0,0.0,277990,0.58,False
478,2021,2020-21,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,Off,Off-grid,Gas,55328.0,15369.0,9671.0,0.0,9671,0.63,False
299,2021,2020-21,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,On,NEM,Biofuel,74980.0,20828.0,23483.0,11018.0,34501,1.13,False
59,2021,2020-21,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,On,NEM,Gas,929342.0,258150.0,122294.0,4442.0,126736,0.47,False
703,2021,2020-21,QS MAPS HOLDINGS NO. 3 PTY LTD,MSF,F,SA,On,NEM,Solar,25590.0,7108.0,0.0,7.0,7,0.0,False
704,2021,2020-21,QS MAPS HOLDINGS NO. 3 PTY LTD,TWWF,F,VIC,On,NEM,Solar,95385.0,26496.0,0.0,22.0,22,0.0,False
705,2021,2020-21,QS MAPS HOLDINGS NO. 3 PTY LTD,YWF,F,VIC,On,NEM,Solar,114541.0,31817.0,0.0,21.0,21,0.0,False
479,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Kemerton Power Station,F,WA,On,SWIS,Gas,474579.0,131827.0,86004.0,2544.0,88548,0.65,False
301,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,F,SA,On,NEM,Wind,314443.0,87345.0,30.0,59.0,89,0.0,False
302,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Toora Wind Farm,F,VIC,On,NEM,Wind,201431.0,55953.0,24.0,191.0,215,0.0,False
548,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Townsville Power Station,F,QLD,On,NEM,Coal Seam Methane,848808.0,235780.0,132359.0,2810.0,135169,0.56,False
304,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,F,QLD,On,NEM,Wind,83282.0,23134.0,21.0,23.0,44,0.0,False
706,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Collector Wind Farm,F,NSW,On,NEM,Solar,147033.0,40842.0,0.0,196.0,196,0.0,False
707,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,F,QLD,On,NEM,Solar,1203412.0,334281.0,49.0,2627.0,2676,0.0,False
708,2021,2020-21,RATCH - AUSTRALIA CORPORATION PTY LTD,Ratch-Australia Collinsville Solar PV,F,QLD,On,NEM,Solar,449614.0,124893.0,21.0,240.0,261,0.0,False
480,2021,2020-21,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,F,WA,Off,Off-grid,Gas,139310.0,38697.0,24891.0,9.0,24900,0.64,False
481,2021,2020-21,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,F,WA,Off,Off-grid,Diesel,15306.0,4251.0,3042.0,0.0,3042,0.72,False
482,2021,2020-21,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,F,WA,Off,Off-grid,Diesel,8251.0,2292.0,1592.0,0.0,1592,0.69,False
483,2021,2020-21,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,F,WA,Off,Off-grid,Diesel,1440.0,400.0,401.0,56.0,457,1.0,False
484,2021,2020-21,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,F,WA,Off,Off-grid,Diesel,8626.0,2396.0,1424.0,0.0,1424,0.59,False
485,2021,2020-21,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,Off,Off-grid,Diesel,10030.0,2786.0,2053.0,0.0,2053,0.74,False
486,2021,2020-21,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,F,WA,Off,Off-grid,Diesel,4546.0,1263.0,741.0,0.0,741,0.59,False
630,2021,2020-21,REGIONAL POWER CORPORATION,Onslow Power Station & Onslow Distribution Network,F,WA,Off,Off-grid,Gas,68073.0,18909.0,9738.0,0.0,9738,0.51,False
488,2021,2020-21,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,F,WA,Off,Off-grid,Diesel,250.0,69.0,53.0,0.0,53,0.76,False
489,2021,2020-21,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,F,WA,Off,Off-grid,Diesel,6175.0,1715.0,1022.0,0.0,1022,0.6,False
549,2021,2020-21,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,On,NEM,Bagasse,187160.0,51989.0,1811.0,1422.0,3233,0.03,False
546,2021,2020-21,RIO TINTO LIMITED,Cape Lambert Power Station,F,WA,On,NWIS,Gas,1056200.0,293389.0,171661.0,0.0,171661,0.59,False
308,2021,2020-21,RIO TINTO LIMITED,Paraburdoo Power Station,F,WA,On,NWIS,Gas,1928887.0,535802.0,288095.0,0.0,288095,0.54,False
309,2021,2020-21,RIO TINTO LIMITED,West Angelas Power Station,F,WA,On,NWIS,Gas,1351802.0,375500.0,209637.0,0.0,209637,0.56,False
310,2021,2020-21,RIO TINTO LIMITED,Yurralyi Maya Power Station,F,WA,On,NWIS,Gas,1791832.0,497731.0,290340.0,0.0,290340,0.58,False
678,2021,2020-21,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Yarranlea Solar Farm,F,QLD,On,NEM,Solar,536025.0,148896.0,0.0,0.0,0,0.0,False
709,2021,2020-21,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,Merredin Solar Farm,F,WA,On,SWIS,Solar,712331.0,197870.0,1.0,0.0,1,0.0,False
710,2021,2020-21,RWE RENEWABLES AUSTRALIA PTY LTD,Limondale Solar Farm,F,NSW,On,NEM,Solar,756178.0,210050.0,95.0,1445.0,1540,0.0,False
631,2021,2020-21,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,On,NEM,Wind,563282.0,156467.0,45.0,271.0,316,0.0,False
311,2021,2020-21,SANTOS LIMITED,Wilga Park Power Station,F,NSW,On,NEM,Coal Seam Methane,414459.0,115127.0,62633.0,10.0,62643,0.54,False
162,2021,2020-21,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Newgen Neerabup Power Station,F,WA,On,SWIS,Gas,721675.0,200465.0,121235.0,3329.0,124564,0.6,False
163,2021,2020-21,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,Oakey Power Station,F,QLD,On,NEM,Gas,166915.0,46365.0,33053.0,2180.0,35233,0.71,False
313,2021,2020-21,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,2004174.0,556715.0,155.0,233.0,388,0.0,False
314,2021,2020-21,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,751316.0,208699.0,189.0,33.0,222,0.0,False
315,2021,2020-21,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,On,NEM,Wind,949900.0,263861.0,102.0,38.0,140,0.0,False
317,2021,2020-21,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,F,SA,On,NEM,Wind,1132533.0,314593.0,147.0,289.0,436,0.0,False
550,2021,2020-21,SNOWY HYDRO LIMITED,Angaston Power Station,F,SA,On,NEM,Diesel,3083.0,856.0,615.0,564.0,1179,0.72,False
320,2021,2020-21,SNOWY HYDRO LIMITED,Colongra Power Station,F,NSW,On,NEM,Gas,245016.0,68060.0,42379.0,5805.0,48184,0.62,False
322,2021,2020-21,SNOWY HYDRO LIMITED,Laverton North Power Station,F,VIC,On,NEM,Gas,187540.0,52094.0,33179.0,3517.0,36696,0.64,False
323,2021,2020-21,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,F,SA,On,NEM,Diesel,5902.0,1639.0,1175.0,848.0,2023,0.72,False
324,2021,2020-21,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,F,NSW,On,NEM,Hydro,17160777.0,4766882.0,2253.0,208172.0,210425,0.0,False
325,2021,2020-21,SNOWY HYDRO LIMITED,Valley Power,F,VIC,On,NEM,Gas,30169.0,8380.0,6816.0,2406.0,9222,0.81,False
432,2021,2020-21,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,On,NEM,Solar,484784.0,134662.0,15.0,680.0,695,0.0,False
711,2021,2020-21,SPARK INFRASTRUCTURE HOLDINGS NO. 1 PTY LIMITED,Bomen Solar Farm,F,NSW,On,NEM,Solar,722837.0,200788.0,34.0,636.0,670,0.0,False
207,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm,F,VIC,On,NEM,Wind,491213.0,136448.0,31.0,201.0,232,0.0,False
208,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,F,SA,On,NEM,Wind,601498.0,167083.0,58.0,173.0,231,0.0,False
209,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm,F,VIC,On,NEM,Wind,149815.0,41615.0,23.0,57.0,80,0.0,False
551,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,F,VIC,On,NEM,Wind,986028.0,273897.0,51.0,350.0,401,0.0,False
210,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro,F,VIC,On,NEM,Hydro,30701.0,8528.0,5.0,20.0,25,0.0,False
211,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro,F,VIC,On,NEM,Hydro,39250.0,10903.0,4.0,0.0,4,0.0,False
634,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Haughton Solar Farm,F,QLD,On,NEM,Solar,605440.0,168178.0,139.0,916.0,1055,0.0,False
212,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro,F,WA,Off,Off-grid,Hydro,460663.0,127962.0,25.0,37.0,62,0.0,False
213,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,F,VIC,On,NEM,Wind,1651355.0,458710.0,85.0,224.0,309,0.0,False
490,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,F,NSW,On,NEM,Wind,1050209.0,291725.0,87.0,422.0,509,0.0,False
214,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro,F,NSW,On,NEM,Hydro,12098.0,3360.0,0.0,0.0,0,0.0,False
215,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro,F,VIC,On,NEM,Hydro,16898.0,4694.0,0.0,0.0,0,0.0,False
552,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm,F,VIC,On,NEM,Wind,288023.0,80006.0,21.0,70.0,91,0.0,False
216,2021,2020-21,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,F,VIC,On,NEM,Wind,330634.0,91843.0,28.0,199.0,227,0.0,False
635,2021,2020-21,SRV AGWF PTY LTD,Albany Windfarm,F,WA,On,SWIS,Wind,207656.0,57682.0,24.0,9.0,33,0.0,False
328,2021,2020-21,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,F,QLD,On,NEM,Diesel,115.0,32.0,46.0,0.0,46,1.44,False
329,2021,2020-21,STANWELL CORPORATION LIMITED,Mica Creek Power Station,F,QLD,On,Mt Isa,Gas,827111.0,229753.0,109653.0,0.0,109653,0.48,False
330,2021,2020-21,STANWELL CORPORATION LIMITED,Stanwell Power Station,F,QLD,On,NEM,Black Coal,29318903.0,8144140.0,6916480.0,5464.0,6921944,0.85,False
332,2021,2020-21,STANWELL CORPORATION LIMITED,Tarong Power Stations,F,QLD,On,NEM,Black Coal,43140359.0,11983433.0,10635060.0,51362.0,10686422,0.89,False
712,2021,2020-21,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,Sunraysia Solar Farm,F,NSW,On,NEM,Solar,316206.0,87835.0,0.0,1969.0,1969,0.0,False
9,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Coopers Cogeneration,F,SA,On,NEM,Gas,88247.0,24513.0,18674.0,0.0,18674,0.76,False
636,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Glenorchy Landfill,F,TAS,On,NEM,Landfill Gas,28596.0,7943.0,490.0,0.0,490,0.06,False
637,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Hobart Landfill,F,TAS,On,NEM,Landfill Gas,19132.0,5315.0,386.0,0.0,386,0.07,False
638,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kemps Creek Landfill,F,NSW,On,NEM,Landfill Gas,8.0,2.0,0.0,0.0,0,0.0,False
639,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Kincumber Landfill,F,NSW,On,NEM,Landfill Gas,5635.0,1565.0,117.0,0.0,117,0.07,False
26,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Moranbah Power Station,F,QLD,On,NEM,Coal Seam Methane,185462.0,51517.0,28705.0,0.0,28705,0.56,False
640,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Rockingham Landfill,F,WA,On,SWIS,Landfill Gas,41162.0,11434.0,1384.0,0.0,1384,0.12,False
641,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Werribee Biogas,F,VIC,On,NEM,Sludge Biogas,134276.0,37299.0,2343.0,0.0,2343,0.06,False
642,2021,2020-21,SUSTAINABLE ENERGY INFRASTRUCTURE HOLDINGS PTY LIMITED,Woy Woy Landfill,F,NSW,On,NEM,Landfill Gas,17630.0,4897.0,318.0,0.0,318,0.06,False
513,2021,2020-21,THE TRUSTEE FOR GRSF TRUST,Greenough River Solar Farm,F,WA,On,SWIS,Solar,300610.0,83503.0,132.0,192.0,324,0.0,False
713,2021,2020-21,THE UNIVERSITY OF QUEENSLAND,Warwick Solar Farm,F,QLD,On,NEM,Solar,73434.0,20398.0,45.0,360.0,405,0.0,False
714,2021,2020-21,TINSEL BIDCO PTY LTD,Snowtown South Wind Farm Pty Ltd,F,SA,On,NEM,Wind,1486380.0,412883.0,65.0,100.0,165,0.0,False
715,2021,2020-21,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,F,SA,On,NEM,Wind,1527040.0,424178.0,76.0,143.0,219,0.0,False
337,2021,2020-21,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,F,WA,On,SWIS,Gas,1007789.0,279941.0,156822.0,0.0,156822,0.56,False
338,2021,2020-21,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,F,WA,On,SWIS,Gas,1023214.0,284226.0,155829.0,0.0,155829,0.55,False
491,2021,2020-21,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,F,WA,Off,Off-grid,Gas,978763.0,271879.0,151147.0,0.0,151147,0.56,False
340,2021,2020-21,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,F,WA,Off,Off-grid,Gas,1132293.0,314526.0,189293.0,0.0,189293,0.6,False
493,2021,2020-21,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,F,WA,On,NWIS,Gas,1519579.0,422105.0,220840.0,0.0,220840,0.52,False
643,2021,2020-21,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,Tailem Bend Solar farm,F,SA,On,NEM,Solar,621994.0,172776.0,78.0,740.0,818,0.0,False
554,2021,2020-21,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,F,WA,Off,Off-grid,Diesel,9112.0,2531.0,1815.0,0.0,1815,0.72,False
555,2021,2020-21,WATER CORPORATION,Cocos Keeling Islands - West Island Generation,F,WA,Off,Off-grid,Diesel,9282.0,2578.0,2054.0,0.0,2054,0.8,False
679,2021,2020-21,WEL 1 PTY LTD,Clermont Solar Farm,F,QLD,On,NEM,Solar,639105.0,177529.0,46.0,3424.0,3470,0.0,False
680,2021,2020-21,WEL 1 PTY LTD,Wemen Solar Farm,F,VIC,On,NEM,Solar,666176.0,185049.0,39.0,1778.0,1817,0.0,False
681,2021,2020-21,WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,White Rock Solar Farm Pty Ltd,F,NSW,On,NEM,Solar,135137.0,37538.0,0.0,51.0,51,0.0,False
682,2021,2020-21,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,F,TAS,On,NEM,Wind,1562847.0,434124.0,64.0,175.0,239,0.0,False
557,2021,2020-21,YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,Off,Off-grid,Gas,115658.0,32127.0,24350.0,0.0,24350,0.76,False
716,2021,2020-21,YATPOOL SOLAR FARM HOLDCO PTY LTD,YATPOOL SOLAR FARM,F,VIC,On,NEM,Solar,180910.0,50253.0,0.0,610.0,610,0.0,False
156,2022,2021-22,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,F,SA,On,NEM,Wind,521625.0,144896.0,56.0,156.0,212,0.0,False
1,2022,2021-22,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,F,NSW,On,NEM,Wind,568252.0,157848.0,54.0,199.0,253,0.0,False
495,2022,2021-22,ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,F,VIC,On,NEM,Wind,1053711.0,292697.0,81.0,726.0,807,0.0,False
3,2022,2021-22,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,F,VIC,On,NEM,Wind,2339624.0,649896.0,172.0,851.0,1023,0.0,False
644,2022,2021-22,ADANI RENEWABLE ASSET HOLDINGS PTY LTD,Adani Rugby Run Solar Farm,F,QLD,On,NEM,Solar,615760.0,171045.0,1.0,577.0,578,0.0,False
4,2022,2021-22,AGL ENERGY LIMITED,Banimboola Hydro,F,VIC,On,NEM,Hydro,13440.0,3733.0,0.0,25.0,25,0.0,False
645,2022,2021-22,AGL ENERGY LIMITED,Barker Inlet Power Station,F,SA,On,NEM,Gas,1111534.0,308759.0,175223.0,2543.0,177766,0.57,False
5,2022,2021-22,AGL ENERGY LIMITED,Bayswater Power Station,F,NSW,On,NEM,Black Coal,53502955.0,14861932.0,13215259.0,34798.0,13250057,0.89,False
6,2022,2021-22,AGL ENERGY LIMITED,Bogong Power Station,F,VIC,On,NEM,Hydro,392944.0,109151.0,82.0,681.0,763,0.0,False
344,2022,2021-22,AGL ENERGY LIMITED,Broken Hill Solar Plant,F,NSW,On,NEM,Solar,389673.0,108242.0,82.0,334.0,416,0.0,False
7,2022,2021-22,AGL ENERGY LIMITED,Burrendong Hydro,F,NSW,On,NEM,Hydro,58645.0,16290.0,1.0,37.0,38,0.0,False
8,2022,2021-22,AGL ENERGY LIMITED,Clover Hydro,F,VIC,On,NEM,Hydro,184506.0,51252.0,2.0,218.0,220,0.0,False
10,2022,2021-22,AGL ENERGY LIMITED,Copeton Hydro,F,NSW,On,NEM,Hydro,73746.0,20485.0,1.0,56.0,57,0.0,False
11,2022,2021-22,AGL ENERGY LIMITED,Dartmouth Hydro,F,VIC,On,NEM,Hydro,197525.0,54868.0,0.0,276.0,276,0.0,False
12,2022,2021-22,AGL ENERGY LIMITED,Eildon Hydro,F,VIC,On,NEM,Hydro,325382.0,90384.0,20.0,80.0,100,0.0,False
13,2022,2021-22,AGL ENERGY LIMITED,Glenbawn Hydro,F,NSW,On,NEM,Hydro,0.0,0.0,0.0,9.0,9,0.0,False
15,2022,2021-22,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,F,SA,On,NEM,Wind,1099253.0,305348.0,109.0,180.0,289,0.0,False
16,2022,2021-22,AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,F,SA,On,NEM,Wind,818187.0,227274.0,76.0,124.0,200,0.0,False
17,2022,2021-22,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,F,SA,On,NEM,Wind,1513897.0,420527.0,161.0,255.0,416,0.0,False
18,2022,2021-22,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,F,SA,On,NEM,Wind,485471.0,134853.0,64.0,129.0,193,0.0,False
375,2022,2021-22,AGL ENERGY LIMITED,Kwinana Swift Power Station,F,WA,On,SWIS,Gas,193065.0,53629.0,31283.0,244.0,31527,0.58,False
22,2022,2021-22,AGL ENERGY LIMITED,Liddell Power Station,F,NSW,On,NEM,Black Coal,29183166.0,8106435.0,7658316.0,41284.0,7699600,0.94,False
23,2022,2021-22,AGL ENERGY LIMITED,Loy Yang Power Station and Mine,F,VIC,On,NEM,Brown Coal,54517793.0,15143831.0,17701028.0,247304.0,17948332,1.17,False
24,2022,2021-22,AGL ENERGY LIMITED,Macarthur Wind Farm,F,VIC,On,NEM,Wind,2937197.0,815888.0,5169.0,2128.0,7297,0.01,False
25,2022,2021-22,AGL ENERGY LIMITED,McKay Creek Hydro,F,VIC,On,NEM,Hydro,480265.0,133407.0,0.0,2117.0,2117,0.0,False
27,2022,2021-22,AGL ENERGY LIMITED,Nyngan Solar Plant,F,NSW,On,NEM,Solar,752856.0,209127.0,154.0,693.0,847,0.0,False
28,2022,2021-22,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,F,VIC,On,NEM,Wind,674438.0,187344.0,65.0,379.0,444,0.0,False
345,2022,2021-22,AGL ENERGY LIMITED,Pindari Hydro,F,NSW,On,NEM,Hydro,6847.0,1902.0,0.0,17.0,17,0.0,False
