facility_id,facility_name,state,primary_fuel,match_status,match_score,accreditation_code,station_name,postcode,installed_capacity_mw,fuel_source,accreditation_start_date,approval_date,committed_date,suspension_status,baseline_mwh,cer_source_type,use_for_geocoding,lat,lon,geocode_source
1573,Barramundi Group,NT,Solar,cer_only,,SRPVNT37,Barramundi Group,820.0,0.0998,Solar,2018-05-10,,,Unsuspended,0.0,historical_accredited,True,-38.165166,144.3376679,nominatim_postcode
1574,Redmud Green Energy 28,SA,Solar,cer_only,,SRPVSA53,Redmud Green Energy 28,5357.0,0.216,Solar,2018-05-10,,,Unsuspended,0.0,historical_accredited,True,-34.3628793,139.7006522,nominatim_postcode
1575,Interpack Solar System,VIC,Solar,cer_only,,SRPVVCA4,Interpack Solar System,3023.0,0.6048,Solar,2018-05-11,,,Unsuspended,0.0,historical_accredited,True,-37.7547349,144.7752079,nominatim_postcode
1576,CSR Golden Grove 1MW,SA,Solar,cer_only,,SRPVSA58,CSR Golden Grove 1MW,5125.0,1.001,Solar,2018-05-15,,,Unsuspended,0.0,historical_accredited,True,-34.7771914,138.7076471,nominatim_postcode
1577,Redmud Green Energy 33,SA,Solar,cer_only,,SRPVSA54,Redmud Green Energy 33,5341.0,0.211,Solar,2018-05-15,,,Unsuspended,0.0,historical_accredited,True,-34.1820598,140.7324051,nominatim_postcode
1578,Westpac Banking Corporation Kogarah,NSW,Solar,cer_only,,SRPVNSB1,Westpac Banking Corporation Kogarah,2217.0,0.3268,Solar,2018-05-15,,,Unsuspended,0.0,historical_accredited,True,-33.9679277,151.1362348,nominatim_postcode
1579,TOST1 Oakdale South Estate,NSW,Solar,cer_only,,SRPVNSB5,TOST1 Oakdale South Estate,2175.0,0.7796,Solar,2018-05-16,,,Unsuspended,0.0,historical_accredited,True,-33.8456885,150.8524309,nominatim_postcode
1580,Tasfresh Camdale,TAS,Solar,cer_only,,SRPVTA04,Tasfresh Camdale,7320.0,0.1355,Solar,2018-05-17,,,Unsuspended,0.0,historical_accredited,True,-41.0659216,145.8965225,nominatim_postcode
1581,University of Melbourne Werribee Campus,VIC,Solar,cer_only,,SRPVVCB3,University of Melbourne Werribee Campus,3030.0,0.4029,Solar,2018-05-17,,,Unsuspended,0.0,historical_accredited,True,-37.8955871,144.6960322,nominatim_postcode
1582,Christadelphian Homes Maranatha Solar System,QLD,Solar,cer_only,,SRPVQL76,Christadelphian Homes Maranatha Solar System,4503.0,0.2496,Solar,2018-05-18,,,Unsuspended,0.0,historical_accredited,True,-27.2405216,152.9624848,nominatim_postcode
1583,Maxi Foods Ballarat Solar System,VIC,Solar,cer_only,,SRPVVCA7,Maxi Foods Ballarat Solar System,3350.0,0.219,Solar,2018-05-18,,,Unsuspended,0.0,historical_accredited,True,-37.5561234,143.8433487,nominatim_postcode
1584,Maxi SUPA IGA Castlemaine Solar System,VIC,Solar,cer_only,,SRPVVCA8,Maxi SUPA IGA Castlemaine Solar System,3450.0,0.238,Solar,2018-05-18,,,Unsuspended,0.0,historical_accredited,True,-37.0630452,144.2179684,nominatim_postcode
1585,Olivet Aged Care Ringwood Solar System,VIC,Solar,cer_only,,SRPVVCA6,Olivet Aged Care Ringwood Solar System,3134.0,0.0998,Solar,2018-05-18,,,Unsuspended,0.0,historical_accredited,True,-37.8113798,145.2265797,nominatim_postcode
1586,Star Combo Solar System,NSW,Solar,cer_only,,SRPVNSB3,Star Combo Solar System,2164.0,0.3375,Solar,2018-05-18,,,Suspended,0.0,historical_accredited,True,-33.8460089,150.9128724,nominatim_postcode
1587,Corringle Furniture,VIC,Solar,cer_only,,SRPVVCA9,Corringle Furniture,3134.0,0.1298,Solar,2018-05-21,,,Unsuspended,0.0,historical_accredited,True,-37.8113798,145.2265797,nominatim_postcode
1588,Programmed Timbers,NSW,Solar,cer_only,,SRPVNSB2,Programmed Timbers,2760.0,0.1219,Solar,2018-05-21,,,Unsuspended,0.0,historical_accredited,True,-33.7599522,150.7780884,nominatim_postcode
1589,Redmud Green Energy 32,SA,Solar,cer_only,,SRPVSA55,Redmud Green Energy 32,5341.0,0.216,Solar,2018-05-22,,,Unsuspended,0.0,historical_accredited,True,-34.1820598,140.7324051,nominatim_postcode
1590,St Peters Lutheran College Indooroopilly,QLD,Solar,cer_only,,SRPVQL77,St Peters Lutheran College Indooroopilly,4068.0,0.5045,Solar,2018-05-22,,,Unsuspended,0.0,historical_accredited,True,-27.5050162,152.9845071,nominatim_facility
1591,Agile Energy - SKP 0.3MW Solar NSW.,NSW,Solar,cer_only,,SRPVNSB6,Agile Energy - SKP 0.3MW Solar NSW.,2148.0,0.297,Solar,2018-05-25,,,Unsuspended,0.0,historical_accredited,True,-33.752129,150.8926028,nominatim_postcode
1592,Casslis,VIC,Solar,cer_only,,SRPVVCB1,Casslis,3198.0,0.1622,Solar,2018-05-25,,,Unsuspended,0.0,historical_accredited,True,-38.1121813,145.1390834,nominatim_postcode
1593,Australian Lamb Company Sunshine,VIC,Solar,cer_only,,SRPVVCB0,Australian Lamb Company Sunshine,3020.0,0.2079,Solar,2018-05-28,,,Suspended,0.0,historical_accredited,True,-37.7745963,144.8335602,nominatim_postcode
1594,IKEA Marsden Park DC,NSW,Solar,cer_only,,SRPVNSB7,IKEA Marsden Park DC,2765.0,0.384,Solar,2018-05-29,,,Unsuspended,0.0,historical_accredited,True,-33.6966444,150.8184119,nominatim_postcode
1595,Australian Lamb Colac.,VIC,Solar,cer_only,,SRPVVCB2,Australian Lamb Colac.,3250.0,1.1998,Solar,2018-05-30,,,Unsuspended,0.0,historical_accredited,True,-38.3280484,143.6101786,nominatim_facility
1596,Big Top Mt Gravatt Queensland,QLD,Solar,cer_only,,SRPVQL78,Big Top Mt Gravatt Queensland,4122.0,0.2564,Solar,2018-05-30,,,Unsuspended,0.0,historical_accredited,True,-27.5309751,153.074107,nominatim_facility
1597,Findon Shopping Centre,SA,Solar,cer_only,,SRPVSA60,Findon Shopping Centre,5023.0,0.2548,Solar,2018-05-30,,,Unsuspended,0.0,historical_accredited,True,-34.9048614,138.5311279,nominatim_facility
1598,Houghton Wines,WA,Solar,cer_only,,SRPVWA60,Houghton Wines,6056.0,0.1902,Solar,2018-05-31,,,Suspended,0.0,historical_accredited,True,-34.0038739,115.7646155,nominatim_facility
1599,St Andrew's Lutheran College Tallebudgera,QLD,Solar,cer_only,,SRPVQL79,St Andrew's Lutheran College Tallebudgera,4228.0,0.1998,Solar,2018-05-31,,,Unsuspended,0.0,historical_accredited,True,-28.1802286,153.3722146,nominatim_postcode
1600,Alexandra Hills Shopping Centre,QLD,Solar,cer_only,,SRPVQL80,Alexandra Hills Shopping Centre,4161.0,0.5118,Solar,2018-06-01,,,Unsuspended,0.0,historical_accredited,True,-27.5242419,153.2214895,nominatim_facility
1601,Stockland Mall Caloundra,QLD,Solar,cer_only,,SRPVQL81,Stockland Mall Caloundra,4551.0,0.2503,Solar,2018-06-01,,,Unsuspended,0.0,historical_accredited,True,-26.7852749,153.1048644,nominatim_postcode
1602,CARINA WEST H2E - Waste,VIC,Biomass,cer_only,,BEBMVC05,CARINA WEST H2E - Waste,3549.0,3.1,Biomass,2018-06-04,,,Unsuspended,0.0,historical_accredited,True,-34.613438,142.766902,nominatim_postcode
1603,Whyalla Solar Farm 1,SA,Solar,cer_only,,SRPVSA59,Whyalla Solar Farm 1,5601.0,5.9616,Solar,2018-06-04,,,Unsuspended,0.0,historical_accredited,True,-32.9618221,137.6830485,nominatim_postcode
1604,Chempack Derrimut,VIC,Solar,cer_only,,SRPVVCB4,Chempack Derrimut,3026.0,0.1982,Solar,2018-06-06,,,Unsuspended,0.0,historical_accredited,True,-37.8074224,144.7784378,nominatim_postcode
1605,ETI Yatala,QLD,Solar,cer_only,,SRPVQL84,ETI Yatala,4207.0,0.1736,Solar,2018-06-08,,,Unsuspended,0.0,historical_accredited,True,-27.7645321,153.2013491,nominatim_postcode
1606,Caboolture Square Shopping Centre,QLD,Solar,cer_only,,SRPVQL82,Caboolture Square Shopping Centre,4510.0,0.5204,Solar,2018-06-12,,,Unsuspended,0.0,historical_accredited,True,-27.084899,152.949757,nominatim_facility
1607,Impact International Smithfield,NSW,Solar,cer_only,,SRPVNSB9,Impact International Smithfield,2164.0,0.3999,Solar,2018-06-12,,,Unsuspended,0.0,historical_accredited,True,-33.8460089,150.9128724,nominatim_postcode
1608,Easyrest Pty Ltd,VIC,Solar,cer_only,,SRPVVCB6,Easyrest Pty Ltd,3175.0,0.198,Solar,2018-06-13,,,Unsuspended,0.0,historical_accredited,True,-38.0021658,145.2048627,nominatim_postcode
1609,Woolworths Bakewell,NT,Solar,cer_only,,SRPVNT38,Woolworths Bakewell,832.0,0.3897,Solar,2018-06-14,,,Unsuspended,0.0,historical_accredited,True,-12.4985972,130.9865622,nominatim_facility
1610,Woolworths Ballina River Street,NSW,Solar,cer_only,,SRPVNSC1,Woolworths Ballina River Street,2478.0,0.2033,Solar,2018-06-14,,,Unsuspended,0.0,historical_accredited,True,-28.8711789,153.5615535,nominatim_facility
1611,Woolworths Bega 1372,NSW,Solar,cer_only,,SRPVNSC2,Woolworths Bega 1372,2550.0,0.2587,Solar,2018-06-14,,,Unsuspended,0.0,historical_accredited,True,-36.6619383,149.840178,nominatim_postcode
1612,Woolworths Cumberland Park,SA,Solar,cer_only,,SRPVSA62,Woolworths Cumberland Park,5041.0,0.2447,Solar,2018-06-14,,,Unsuspended,0.0,historical_accredited,True,-34.9681816,138.5898496,nominatim_facility
1613,Woolworths Northside Plaza,QLD,Solar,cer_only,,SRPVQL86,Woolworths Northside Plaza,4701.0,0.3203,Solar,2018-06-14,,,Unsuspended,0.0,historical_accredited,True,-23.3465448,150.5350307,nominatim_postcode
1614,Barker College,NSW,Solar,cer_only,,SRPVNSC0,Barker College,2077.0,0.168,Solar,2018-06-15,,,Unsuspended,0.0,historical_accredited,True,-33.7110584,151.1003645,nominatim_facility
1615,Marland Mushrooms,QLD,Solar,cer_only,,SRPVQL83,Marland Mushrooms,4207.0,0.8109,Solar,2018-06-15,,,Suspended,0.0,historical_accredited,True,-27.7645321,153.2013491,nominatim_postcode
1616,Soma Holdings,NSW,Solar,cer_only,,SRPVNSB8,Soma Holdings,2557.0,0.2401,Solar,2018-06-15,,,Unsuspended,0.0,historical_accredited,True,-34.028355,150.7756406,nominatim_postcode
1617,Aldi Prestons 1.5MW,NSW,Solar,cer_only,,SRPVNSC5,Aldi Prestons 1.5MW,2170.0,1.4905,Solar,2018-06-18,,,Unsuspended,0.0,historical_accredited,True,-33.9313576,150.9129887,nominatim_postcode
1618,Windsor Ave Port Lincoln SA,SA,Solar,cer_only,,SRPVSA61,Windsor Ave Port Lincoln SA,5606.0,0.2006,Solar,2018-06-19,,,Unsuspended,0.0,historical_accredited,True,-34.7428449,135.8539363,nominatim_facility
1619,Woolworths Glen Innes,NSW,Solar,cer_only,,SRPVNSC3,Woolworths Glen Innes,2370.0,0.2094,Solar,2018-06-21,,,Unsuspended,0.0,historical_accredited,True,-29.7417213,151.7340577,nominatim_facility
1620,Woolworths SLDC Erskine Park,NSW,Solar,cer_only,,SRPVNSC4,Woolworths SLDC Erskine Park,2759.0,0.4026,Solar,2018-06-21,,,Unsuspended,0.0,historical_accredited,True,-33.7992816,150.7926095,nominatim_postcode
1621,Seven Hills Parcel Delivery Centre,NSW,Solar,cer_only,,SRPVNSC6,Seven Hills Parcel Delivery Centre,2147.0,0.1505,Solar,2018-06-23,,,Unsuspended,0.0,historical_accredited,True,-33.7593515,150.9317179,nominatim_postcode
1622,IGA Bertram,WA,Solar,cer_only,,SRPVWA62,IGA Bertram,6167.0,0.1674,Solar,2018-06-25,,,Suspended,0.0,historical_accredited,True,-32.2462658,115.8466483,nominatim_facility
1623,PLASMO,WA,Solar,cer_only,,SRPVWA61,PLASMO,6090.0,0.4218,Solar,2018-06-25,,,Unsuspended,0.0,historical_accredited,True,-31.8548015,115.8894861,nominatim_postcode
1624,University of Melbourne VCA Art Painting & Photography,VIC,Solar,cer_only,,SRPVVCB7,University of Melbourne VCA Art Painting & Photography,3006.0,0.2412,Solar,2018-06-25,,,Unsuspended,0.0,historical_accredited,True,-37.8265244,144.9641983,nominatim_postcode
1625,Wyndham Civic Centre,VIC,Solar,cer_only,,SRPVVCB5,Wyndham Civic Centre,3030.0,0.3374,Solar,2018-06-25,,,Unsuspended,0.0,historical_accredited,True,-37.8972068,144.6704669,nominatim_facility
1626,Gilmac Balaklava,SA,Solar,cer_only,,SRPVSA63,Gilmac Balaklava,5461.0,0.403,Solar,2018-06-27,,,Unsuspended,0.0,historical_accredited,True,-34.0863535,138.3859807,nominatim_postcode
1627,Packer Leather,QLD,Solar,cer_only,,SRPVQL87,Packer Leather,4504.0,0.4259,Solar,2018-06-28,,,Unsuspended,0.0,historical_accredited,True,-27.2011423,153.0034244,nominatim_facility
1628,Grace Worldwide Seven Hills,NSW,Solar,cer_only,,SRPVNSC8,Grace Worldwide Seven Hills,2147.0,0.1603,Solar,2018-07-03,,,Unsuspended,0.0,historical_accredited,True,-33.7593515,150.9317179,nominatim_postcode
1629,Sundance Scarborough,WA,Solar,cer_only,,SRPVWA63,Sundance Scarborough,6019.0,0.1373,Solar,2018-07-09,,,Unsuspended,0.0,historical_accredited,True,-31.9046003,115.7704373,nominatim_postcode
1630,Woree Plaza,QLD,Solar,cer_only,,SRPVQL88,Woree Plaza,4868.0,0.1822,Solar,2018-07-09,,,Unsuspended,0.0,historical_accredited,True,-16.9785864,145.734907,nominatim_postcode
1631,Stockland Green Hills 1.87MW,NSW,Solar,cer_only,,SRPVNSC9,Stockland Green Hills 1.87MW,2323.0,1.9172,Solar,2018-07-13,,,Unsuspended,0.0,historical_accredited,True,-32.7724764,151.5817036,nominatim_postcode
1632,Fastrac Foodservices,VIC,Solar,cer_only,,SRPVVCB8,Fastrac Foodservices,3912.0,0.1748,Solar,2018-07-16,,,Unsuspended,0.0,historical_accredited,True,-38.2075053,145.2160244,nominatim_postcode
1633,Redmud Green Energy 37,SA,Solar,cer_only,,SRPVSA64,Redmud Green Energy 37,5340.0,0.216,Solar,2018-07-17,,,Unsuspended,0.0,historical_accredited,True,-34.1795623,140.7883203,nominatim_postcode
1634,SRT Logistics Launceston,TAS,Solar,cer_only,,SRPVTA05,SRT Logistics Launceston,7212.0,0.247,Solar,2018-07-18,,,Unsuspended,0.0,historical_accredited,True,-41.5573038,147.2514077,nominatim_postcode
1635,Borg Charmhaven,NSW,Solar,cer_only,,SRPVNSD0,Borg Charmhaven,2263.0,1.3038,Solar,2018-07-24,,,Unsuspended,0.0,historical_accredited,True,-33.2583279,151.5311473,nominatim_postcode
1636,Proten Solar NSW - Farm 70,NSW,Solar,cer_only,,SRPVNSD1,Proten Solar NSW - Farm 70,2669.0,0.3008,Solar,2018-07-24,,,Unsuspended,0.0,historical_accredited,True,-33.7502538,146.5149123,nominatim_postcode
1637,Proten Solar NSW - Farm 92-1,NSW,Solar,cer_only,,SRPVNSD5,Proten Solar NSW - Farm 92-1,2340.0,0.1497,Solar,2018-07-24,,,Unsuspended,0.0,historical_accredited,True,-31.1012595,150.9049321,nominatim_postcode
1638,Coomera Anglican,QLD,Solar,cer_only,,SRPVQL93,Coomera Anglican,4209.0,0.2513,Solar,2018-07-25,,,Unsuspended,0.0,historical_accredited,True,-27.8591312,153.3055049,nominatim_facility
1639,Proten Solar NSW - Farm 71,NSW,Solar,cer_only,,SRPVNSD2,Proten Solar NSW - Farm 71,2669.0,0.2508,Solar,2018-07-25,,,Unsuspended,0.0,historical_accredited,True,-33.7502538,146.5149123,nominatim_postcode
1640,Redmud Green Energy 27,SA,Solar,cer_only,,SRPVSA65,Redmud Green Energy 27,5333.0,0.216,Solar,2018-07-25,,,Unsuspended,0.0,historical_accredited,True,-34.4134956,140.4846419,nominatim_postcode
1641,Banyule City Council Greensborough,VIC,Solar,cer_only,,SRPVVCC0,Banyule City Council Greensborough,3088.0,0.2971,Solar,2018-07-26,,,Unsuspended,0.0,historical_accredited,True,-37.7043869,145.1050639,nominatim_facility
1642,Mirvac Energy - Orion,QLD,Solar,cer_only,,SRPVQL92,Mirvac Energy - Orion,4300.0,1.008,Solar,2018-07-26,,,Suspended,0.0,historical_accredited,True,-27.669467,152.8992635,nominatim_postcode
1643,Proten Solar NSW - Farm 72,NSW,Solar,cer_only,,SRPVNSD3,Proten Solar NSW - Farm 72,2652.0,0.3008,Solar,2018-07-27,,,Unsuspended,0.0,historical_accredited,True,-34.8405034,146.8542062,nominatim_postcode
1644,Proten Solar NSW - Farm 73,NSW,Solar,cer_only,,SRPVNSD4,Proten Solar NSW - Farm 73,2652.0,0.2508,Solar,2018-07-27,,,Unsuspended,0.0,historical_accredited,True,-34.8405034,146.8542062,nominatim_postcode
1645,Singleton Square,NSW,Solar,cer_only,,SRPVNSD6,Singleton Square,2330.0,0.8612,Solar,2018-07-27,,,Unsuspended,0.0,historical_accredited,True,-32.5660022,151.1649717,nominatim_facility
1646,Stockland Mall Traralgon,VIC,Solar,cer_only,,SRPVVCC2,Stockland Mall Traralgon,3844.0,0.5001,Solar,2018-07-27,,,Unsuspended,0.0,historical_accredited,True,-38.1964713,146.550301,nominatim_postcode
1647,Calvary Christian College,QLD,Solar,cer_only,,SRPVQL94,Calvary Christian College,4814.0,0.2308,Solar,2018-07-30,,,Unsuspended,0.0,historical_accredited,True,-19.2685211,146.7387476,nominatim_facility
1648,North Regional TAFE,WA,Solar,cer_only,,SRPVWA64,North Regional TAFE,6714.0,0.1929,Solar,2018-07-30,,,Unsuspended,0.0,historical_accredited,True,-20.7462128,116.8231333,nominatim_facility
1649,Revolution Roofing,SA,Solar,cer_only,,SRPVSA67,Revolution Roofing,5010.0,0.1993,Solar,2018-07-30,,,Unsuspended,0.0,historical_accredited,True,-34.8646055,138.5705102,nominatim_postcode
1650,Tanloden,VIC,Solar,cer_only,,SRPVVCC1,Tanloden,3551.0,0.2753,Solar,2018-07-30,,,Unsuspended,0.0,historical_accredited,True,-36.7776719,144.3363961,nominatim_postcode
1651,Burnside War Memorial Kensington,SA,Solar,cer_only,,SRPVSA68,Burnside War Memorial Kensington,5065.0,0.1571,Solar,2018-07-31,,,Unsuspended,0.0,historical_accredited,True,-34.942169,138.643015,nominatim_postcode
1652,Synectix Dandenong South,VIC,Solar,cer_only,,SRPVVCC3,Synectix Dandenong South,3175.0,0.3042,Solar,2018-08-01,,,Unsuspended,0.0,historical_accredited,True,-38.0021658,145.2048627,nominatim_postcode
1653,Redmud Green Energy 22,SA,Solar,cer_only,,SRPVSA66,Redmud Green Energy 22,5341.0,0.216,Solar,2018-08-02,,,Unsuspended,0.0,historical_accredited,True,-34.1820598,140.7324051,nominatim_postcode
1654,Conga Foods Coburg,VIC,Solar,cer_only,,SRPVVCC5,Conga Foods Coburg,3058.0,0.46,Solar,2018-08-07,,,Unsuspended,0.0,historical_accredited,True,-37.7275581,144.9760285,nominatim_facility
1655,CHAH01 Laverton,VIC,Solar,cer_only,,SRPVVCC4,CHAH01 Laverton,3029.0,0.4501,Solar,2018-08-14,,,Unsuspended,0.0,historical_accredited,True,-37.844205,144.7029836,nominatim_postcode
1656,Sandvik Heatherbrae,NSW,Solar,cer_only,,SRPVNSD8,Sandvik Heatherbrae,2324.0,0.6331,Solar,2018-08-14,,,Unsuspended,0.0,historical_accredited,True,-32.734254,151.8365933,nominatim_postcode
1657,Staetite,VIC,Solar,cer_only,,SRPVVCD2,Staetite,3081.0,0.1749,Solar,2018-08-14,,,Unsuspended,0.0,historical_accredited,True,-37.735151,145.0507566,nominatim_postcode
1658,GL Maryborough - QLD,QLD,Solar,cer_only,,SRPVQL89,GL Maryborough - QLD,4650.0,0.1656,Solar,2018-08-15,,,Suspended,0.0,historical_accredited,True,-25.5506886,152.6926026,nominatim_postcode
1659,Proten Solar NSW - Farm 91,NSW,Solar,cer_only,,SRPVNSE2,Proten Solar NSW - Farm 91,2340.0,0.2995,Solar,2018-08-15,,,Unsuspended,0.0,historical_accredited,True,-31.1012595,150.9049321,nominatim_postcode
1660,UNSW - BioSc (E26),NSW,Solar,cer_only,,SRPVNSD7,UNSW - BioSc (E26),2031.0,0.095,Solar,2018-08-15,,,Suspended,0.0,historical_accredited,True,-33.9153246,151.2453282,nominatim_postcode
1661,Spence Doors,VIC,Solar,cer_only,,SRPVVCC9,Spence Doors,3192.0,0.2519,Solar,2018-08-16,,,Unsuspended,0.0,historical_accredited,True,-37.9629618,145.0321878,nominatim_facility
1662,Gemwood,VIC,Solar,cer_only,,SRPVVCD0,Gemwood,3168.0,0.2029,Solar,2018-08-20,,,Suspended,0.0,historical_accredited,True,-37.9122149,145.1396619,nominatim_postcode
1663,Parkside Plaza,QLD,Solar,cer_only,,SRPVQL96,Parkside Plaza,4740.0,0.1999,Solar,2018-08-20,,,Unsuspended,0.0,historical_accredited,True,-21.1581064,149.1695435,nominatim_facility
1664,SRT Logistics Devonport,TAS,Solar,cer_only,,SRPVTA06,SRT Logistics Devonport,7310.0,0.5842,Solar,2018-08-20,,,Unsuspended,0.0,historical_accredited,True,-41.1854452,146.3420349,nominatim_postcode
1665,Stockland Merrylands,NSW,Solar,cer_only,,SRPVNSE1,Stockland Merrylands,2160.0,1.1088,Solar,2018-08-20,,,Unsuspended,0.0,historical_accredited,True,-33.8345764,150.9894323,nominatim_facility
1666,MMS Donvale,VIC,Solar,cer_only,,SRPVVCD1,MMS Donvale,3111.0,0.4522,Solar,2018-08-22,,,Unsuspended,0.0,historical_accredited,True,-37.7879771,145.1910261,nominatim_postcode
1667,HJ Heinz Solar System,NSW,Solar,cer_only,,SRPVNSE0,HJ Heinz Solar System,2650.0,0.5002,Solar,2018-08-23,,,Unsuspended,0.0,historical_accredited,True,-35.120547,147.3571121,nominatim_postcode
1668,MMC Consulting Royal Park,SA,Solar,cer_only,,SRPVSA69,MMC Consulting Royal Park,5014.0,0.1512,Solar,2018-08-23,,,Unsuspended,0.0,historical_accredited,True,-34.864168,138.5120504,nominatim_postcode
1669,Ferguson Plarre,VIC,Solar,cer_only,,SRPVVCC7,Ferguson Plarre,3042.0,0.4747,Solar,2018-08-25,,,Unsuspended,0.0,historical_accredited,True,-37.6990138,144.7780285,nominatim_facility
1670,Newbridge Solar Plant,VIC,Solar,cer_only,,SRPVVCC8,Newbridge Solar Plant,3551.0,0.69,Solar,2018-08-27,,,Unsuspended,0.0,historical_accredited,True,-36.7776719,144.3363961,nominatim_postcode
1671,EG Berkeley 0.14MW,NSW,Solar,cer_only,,SRPVNSD9,EG Berkeley 0.14MW,2506.0,0.1405,Solar,2018-08-28,,,Unsuspended,0.0,historical_accredited,True,-34.4775159,150.8473748,nominatim_postcode
1672,Condamine Solar Farm,QLD,Solar,cer_only,,SRPVQL98,Condamine Solar Farm,4416.0,0.2997,Solar,2018-08-31,,,Unsuspended,0.0,historical_accredited,True,-26.932694,150.1019482,nominatim_postcode
1673,SCV Canning Vale 0.25MW,WA,Solar,cer_only,,SRPVWA65,SCV Canning Vale 0.25MW,6155.0,0.2508,Solar,2018-08-31,,,Unsuspended,0.0,historical_accredited,True,-32.0665249,115.9050775,nominatim_postcode
1674,Todae Solar - Scentre Group Cannington,WA,Solar,cer_only,,SRPVWA66,Todae Solar - Scentre Group Cannington,6107.0,1.0719,Solar,2018-09-03,,,Unsuspended,0.0,historical_accredited,True,-32.013292,115.9603616,nominatim_postcode
1675,CBH Geraldton Port,WA,Solar,cer_only,,SRPVWA67,CBH Geraldton Port,6530.0,0.115,Solar,2018-09-05,,,Unsuspended,0.0,historical_accredited,True,-28.7868954,114.6316259,nominatim_postcode
1676,Panania Diggers RSL Club,NSW,Solar,cer_only,,SRPVNSE3,Panania Diggers RSL Club,2213.0,0.1756,Solar,2018-09-05,,,Unsuspended,0.0,historical_accredited,True,-33.9530088,150.9963203,nominatim_postcode
